Time,x,y,vx,vy
119.1,239.536,58.8823,6.08238,7.89909
119.2,240.136,59.6782,6.00357,7.95965
119.3,240.728,60.4802,5.92416,8.01942
119.4,241.313,61.288,5.84415,8.07842
119.5,241.889,62.1017,5.76355,8.13661
119.6,242.457,62.9211,5.68237,8.19401
119.7,243.017,63.7462,5.60061,8.2506
119.8,243.569,64.5768,5.51829,8.30638
119.9,244.113,65.4129,5.43542,8.36135
120,244.648,66.2545,5.35199,8.41549
120.1,245.175,67.1014,5.26802,8.46881
120.2,245.693,67.9535,5.18352,8.52129
120.3,246.203,68.8108,5.09849,8.57293
120.4,246.704,69.6732,5.01295,8.62373
120.5,247.197,70.5405,4.92689,8.67368
120.6,247.681,71.4128,4.84034,8.72277
120.7,248.156,72.2899,4.7533,8.771
120.8,248.623,73.1717,4.66577,8.81837
120.9,249.081,74.0582,4.57777,8.86487
121,249.53,74.9493,4.4893,8.9105
121.1,249.97,75.8448,4.40037,8.95525
121.2,250.401,76.7447,4.31099,8.99911
121.3,250.823,77.6489,4.22118,9.04209
121.4,251.236,78.5573,4.13093,9.08417
121.5,251.64,79.4699,4.04026,9.12536
121.6,252.035,80.3864,3.94917,9.16564
121.7,252.421,81.3069,3.85768,9.20502
121.8,252.797,82.2313,3.7658,9.24349
121.9,253.165,83.1594,3.67352,9.28105
122,253.523,84.0912,3.58087,9.31768
122.1,253.871,85.0265,3.48785,9.3534
122.2,254.211,85.9653,3.39447,9.38819
122.3,254.541,86.9075,3.30074,9.42205
122.4,254.862,87.853,3.20666,9.45498
122.5,255.173,88.8017,3.11226,9.48697
122.6,255.475,89.7535,3.01753,9.51803
122.7,255.767,90.7083,2.92249,9.54814
122.8,256.05,91.6661,2.82714,9.5773
122.9,256.323,92.6266,2.7315,9.60551
123,256.586,93.5899,2.63557,9.63277
123.1,256.84,94.5558,2.53936,9.65908
123.2,257.085,95.5242,2.44289,9.68443
123.3,257.319,96.4951,2.34616,9.70881
123.4,257.544,97.4683,2.24918,9.73224
123.5,257.759,98.4438,2.15197,9.75469
123.6,257.965,99.4214,2.05453,9.77618
123.7,258.16,100.401,1.95686,9.79669
123.8,258.346,101.383,1.85899,9.81624
123.9,258.522,102.366,1.76092,9.8348
124,258.689,103.351,1.66265,9.85239
124.1,258.845,104.338,1.56421,9.869
124.2,258.992,105.327,1.4656,9.88462
124.3,259.128,106.317,1.36682,9.89926
124.4,259.255,107.308,1.2679,9.91292
124.5,259.372,108.301,1.16883,9.92558
124.6,259.479,109.294,1.06963,9.93726
124.7,259.576,110.289,0.970313,9.94795
124.8,259.663,111.285,0.870881,9.95765
124.9,259.74,112.282,0.771348,9.96635
125,259.807,113.279,0.671722,9.97406
125.1,259.865,114.277,0.572015,9.98078
125.2,259.912,115.276,0.472236,9.98649
125.3,259.949,116.275,0.372394,9.99122
125.4,259.976,117.274,0.2725,9.99494
125.5,259.994,118.274,0.172564,9.99766
125.6,260.001,119.274,0.0725963,9.99939
125.7,259.998,120.274,-0.0273941,10.0001
125.8,259.985,121.274,-0.127397,9.99984
125.9,259.963,122.274,-0.227402,9.99857
126,259.93,123.273,-0.327399,9.99629
126.1,259.887,124.273,-0.427378,9.99302
126.2,259.834,125.272,-0.52733,9.98874
126.3,259.772,126.27,-0.627244,9.98347
126.4,259.699,127.268,-0.72711,9.97719
126.5,259.616,128.265,-0.826918,9.96991
126.6,259.524,129.261,-0.926658,9.96164
126.7,259.421,130.256,-1.02632,9.95237
126.8,259.308,131.25,-1.1259,9.94209
126.9,259.186,132.243,-1.22537,9.93082
127,259.053,133.235,-1.32474,9.91856
127.1,258.911,134.226,-1.42399,9.9053
127.2,258.759,135.215,-1.52311,9.89104
127.3,258.596,136.202,-1.6221,9.87579
127.4,258.424,137.188,-1.72094,9.85955
127.5,258.242,138.173,-1.81961,9.84232
127.6,258.051,139.155,-1.91813,9.82409
127.7,257.849,140.136,-2.01646,9.80488
127.8,257.637,141.114,-2.1146,9.78469
127.9,257.416,142.09,-2.21255,9.76351
128,257.185,143.064,-2.31029,9.74134
128.1,256.944,144.036,-2.40781,9.7182
128.2,256.694,145.006,-2.50511,9.69408
128.3,256.434,145.973,-2.60217,9.66898
128.4,256.164,146.937,-2.69898,9.6429
128.5,255.884,147.898,-2.79553,9.61586
128.6,255.595,148.857,-2.89182,9.58784
128.7,255.296,149.813,-2.98783,9.55886
128.8,254.988,150.766,-3.08355,9.52891
128.9,254.67,151.716,-3.17898,9.498
129,254.343,152.662,-3.2741,9.46613
129.1,254.006,153.606,-3.36891,9.43331
129.2,253.659,154.546,-3.46339,9.39954
129.3,253.304,155.482,-3.55753,9.36481
129.4,252.938,156.415,-3.65134,9.32914
129.5,252.564,157.344,-3.74478,9.29252
129.6,252.18,158.27,-3.83787,9.25497
129.7,251.787,159.192,-3.93058,9.21648
129.8,251.385,160.109,-4.02291,9.17706
129.9,250.973,161.023,-4.11485,9.13671
130,250.553,161.932,-4.20638,9.09543
130.1,250.123,162.838,-4.29751,9.05323
130.2,249.684,163.739,-4.38821,9.01012
130.3,249.236,164.635,-4.47848,8.96609
130.4,248.78,165.528,-4.56832,8.92116
130.5,248.314,166.415,-4.65771,8.87532
130.6,247.839,167.298,-4.74664,8.82858
130.7,247.356,168.176,-4.8351,8.78094
130.8,246.863,169.049,-4.92309,8.73242
130.9,246.362,169.918,-5.0106,8.683
131,245.852,170.781,-5.09761,8.63271
131.1,245.334,171.639,-5.18412,8.58154
131.2,244.807,172.492,-5.27012,8.5295
131.3,244.271,173.34,-5.3556,8.47659
131.4,243.727,174.182,-5.44054,8.42283
131.5,243.175,175.019,-5.52495,8.3682
131.6,242.614,175.85,-5.60882,8.31273
131.7,242.045,176.676,-5.69213,8.25641
131.8,241.467,177.496,-5.77487,8.19925
131.9,240.882,178.31,-5.85705,8.14125
132,240.288,179.118,-5.93864,8.08243
132.1,239.686,179.92,-6.01964,8.02279
132.2,239.076,180.716,-6.10005,7.96233
132.3,238.458,181.506,-6.17985,7.90106
132.4,237.832,182.29,-6.25903,7.83898
132.5,237.198,183.068,-6.33759,7.7761
132.6,236.557,183.839,-6.41553,7.71244
132.7,235.907,184.604,-6.49282,7.64798
132.8,235.25,185.362,-6.56947,7.58275
132.9,234.586,186.114,-6.64546,7.51674
133,233.914,186.859,-6.72079,7.44997
133.1,233.234,187.597,-6.79545,7.38244
133.2,232.547,188.329,-6.86943,7.31415
133.3,231.853,189.053,-6.94272,7.24512
133.4,231.151,189.771,-7.01532,7.17535
133.5,230.443,190.481,-7.08722,7.10484
133.6,229.727,191.185,-7.15841,7.03361
133.7,229.004,191.881,-7.22889,6.96166
133.8,228.274,192.57,-7.29864,6.889
133.9,227.537,193.251,-7.36766,6.81564
134,226.794,193.925,-7.43595,6.74158
134.1,226.043,194.592,-7.50348,6.66683
134.2,225.286,195.251,-7.57027,6.5914
134.3,224.523,195.903,-7.6363,6.51529
134.4,223.753,196.547,-7.70156,6.43852
134.5,222.976,197.183,-7.76605,6.36109
134.6,222.193,197.811,-7.82976,6.28301
134.7,221.404,198.431,-7.89268,6.20429
134.8,220.608,199.044,-7.95481,6.12493
134.9,219.807,199.648,-8.01614,6.04494
135,218.999,200.245,-8.07667,5.96433
135.1,218.185,200.833,-8.13638,5.88312
