Time,x,y,vx,vy
238.1,185.713,23.1115,9.62966,2.5106
238.2,186.673,23.3721,9.60432,2.60635
238.3,187.631,23.6423,9.57803,2.70185
238.4,188.586,23.922,9.5508,2.79709
238.5,189.538,24.2112,9.52263,2.89205
238.6,190.488,24.5099,9.49351,2.98673
238.7,191.434,24.818,9.46346,3.08112
238.8,192.377,25.1355,9.43247,3.17522
238.9,193.317,25.4624,9.40056,3.269
239,194.254,25.7987,9.36771,3.36246
239.1,195.188,26.1442,9.33394,3.4556
239.2,196.118,26.4991,9.29924,3.5484
239.3,197.044,26.8631,9.26363,3.64086
239.4,197.967,27.2364,9.2271,3.73296
239.5,198.886,27.6189,9.18966,3.8247
239.6,199.801,28.0105,9.15131,3.91607
239.7,200.712,28.4112,9.11205,4.00706
239.8,201.619,28.821,9.0719,4.09765
239.9,202.522,29.2398,9.03085,4.18785
240,203.421,29.6675,8.9889,4.27764
240.1,204.316,30.1042,8.94606,4.36701
240.2,205.206,30.5498,8.90234,4.45596
240.3,206.092,31.0043,8.85774,4.54448
240.4,206.973,31.4675,8.81226,4.63255
240.5,207.849,31.9396,8.7659,4.72017
240.6,208.721,32.4203,8.71868,4.80733
240.7,209.588,32.9097,8.6706,4.89402
240.8,210.451,33.4077,8.62165,4.98024
240.9,211.308,33.9143,8.57185,5.06597
241,212.16,34.4294,8.5212,5.15121
241.1,213.007,34.953,8.46971,5.23594
241.2,213.849,35.485,8.41737,5.32016
241.3,214.685,36.0254,8.3642,5.40387
241.4,215.516,36.5741,8.3102,5.48705
241.5,216.342,37.1311,8.25537,5.56969
241.6,217.162,37.6963,8.19972,5.65179
241.7,217.976,38.2696,8.14326,5.73334
241.8,218.784,38.851,8.08599,5.81433
241.9,219.587,39.4405,8.02792,5.89475
242,220.384,40.038,7.96905,5.97459
242.1,221.175,40.6434,7.90938,6.05385
242.2,221.96,41.2566,7.84893,6.13252
242.3,222.739,41.8777,7.7877,6.2106
242.4,223.511,42.5065,7.72569,6.28806
242.5,224.278,43.143,7.66291,6.36491
242.6,225.038,43.7871,7.59937,6.44114
242.7,225.791,44.4388,7.53507,6.51674
242.8,226.538,45.0979,7.47002,6.5917
242.9,227.278,45.7645,7.40422,6.66602
243,228.012,46.4385,7.33769,6.73969
243.1,228.739,47.1198,7.27042,6.81269
243.2,229.46,47.8083,7.20243,6.88503
243.3,230.173,48.5039,7.13372,6.9567
243.4,230.879,49.2067,7.06429,7.02768
243.5,231.579,49.9165,6.99416,7.09798
243.6,232.271,50.6333,6.92333,7.16758
243.7,232.956,51.3569,6.8518,7.23648
243.8,233.634,52.0874,6.77959,7.30467
243.9,234.305,52.8246,6.70671,7.37215
244,234.968,53.5685,6.63314,7.4389
244.1,235.624,54.319,6.55892,7.50493
244.2,236.273,55.076,6.48404,7.57021
244.3,236.913,55.8395,6.4085,7.63476
244.4,237.547,56.6093,6.33232,7.69856
244.5,238.172,57.3855,6.25551,7.7616
244.6,238.79,58.1679,6.17807,7.82388
244.7,239.4,58.9564,6.10001,7.88539
244.8,240.002,59.751,6.02133,7.94613
244.9,240.596,60.5516,5.94205,8.00608
245,241.183,61.3582,5.86217,8.06525
245.1,241.761,62.1705,5.78169,8.12363
245.2,242.331,62.9887,5.70064,8.18121
245.3,242.893,63.8125,5.61901,8.23799
245.4,243.446,64.6419,5.53681,8.29395
245.5,243.992,65.4768,5.45406,8.34911
245.6,244.529,66.3171,5.37075,8.40343
245.7,245.057,67.1628,5.2869,8.45694
245.8,245.578,68.0138,5.20251,8.50961
245.9,246.09,68.8699,5.1176,8.56144
246,246.593,69.7311,5.03217,8.61243
246.1,247.087,70.5974,4.94623,8.66257
246.2,247.573,71.4686,4.85978,8.71186
246.3,248.051,72.3446,4.77285,8.76028
246.4,248.519,73.2254,4.68542,8.80785
246.5,248.979,74.1109,4.59752,8.85455
246.6,249.43,75.0009,4.50916,8.90037
246.7,249.872,75.8954,4.42033,8.94532
246.8,250.305,76.7944,4.33105,8.98938
246.9,250.729,77.6976,4.24133,9.03256
247,251.144,78.6051,4.15117,9.07484
247.1,251.55,79.5167,4.0606,9.11623
247.2,251.947,80.4324,3.9696,9.15672
247.3,252.335,81.352,3.8782,9.1963
247.4,252.714,82.2755,3.7864,9.23497
247.5,253.083,83.2028,3.69421,9.27273
247.6,253.443,84.1338,3.60164,9.30958
247.7,253.794,85.0683,3.5087,9.3455
247.8,254.136,86.0064,3.4154,9.3805
247.9,254.468,86.9478,3.32174,9.41457
248,254.791,87.8926,3.22774,9.44771
248.1,255.104,88.8406,3.13341,9.47991
248.2,255.408,89.7917,3.03875,9.51118
248.3,255.702,90.7458,2.94378,9.5415
248.4,255.987,91.7029,2.8485,9.57087
248.5,256.262,92.6629,2.75292,9.5993
248.6,256.528,93.6255,2.65705,9.62677
248.7,256.784,94.5909,2.56091,9.65329
248.8,257.031,95.5588,2.46449,9.67886
248.9,257.267,96.5291,2.36782,9.70346
249,257.494,97.5018,2.2709,9.7271
249.1,257.712,98.4768,2.17373,9.74977
249.2,257.919,99.4539,2.07634,9.77147
249.3,258.117,100.433,1.97872,9.79221
249.4,258.305,101.414,1.88089,9.81197
249.5,258.484,102.397,1.78286,9.83075
249.6,258.652,103.382,1.68464,9.84856
249.7,258.811,104.369,1.58624,9.86538
249.8,258.96,105.357,1.48766,9.88123
249.9,259.098,106.347,1.38892,9.89609
250,259.227,107.338,1.29003,9.90996
250.1,259.347,108.33,1.19099,9.92285
250.2,259.456,109.323,1.09182,9.93475
250.3,259.555,110.318,0.992528,9.94566
250.4,259.644,111.313,0.89312,9.95558
250.5,259.724,112.31,0.793609,9.96451
250.6,259.793,113.307,0.694003,9.97244
250.7,259.853,114.305,0.594312,9.97938
250.8,259.902,115.304,0.494548,9.98532
250.9,259.941,116.303,0.394719,9.99026
251,259.971,117.302,0.294836,9.99421
251.1,259.99,118.302,0.194908,9.99716
251.2,260,119.302,0.0949461,9.99911
251.3,259.999,120.302,-0.00504053,10.0001
251.4,259.989,121.302,-0.105042,10
251.5,259.968,122.302,-0.205047,9.99895
251.6,259.938,123.301,-0.305047,9.9969
251.7,259.897,124.301,-0.405032,9.99385
251.8,259.847,125.3,-0.504991,9.9898
251.9,259.786,126.298,-0.604915,9.98475
252,259.716,127.296,-0.704792,9.9787
252.1,259.635,128.293,-0.804615,9.97164
252.2,259.545,129.289,-0.904372,9.96359
252.3,259.445,130.285,-1.00405,9.95454
252.4,259.334,131.279,-1.10365,9.94449
252.5,259.214,132.273,-1.20315,9.93345
252.6,259.084,133.265,-1.30254,9.9214
252.7,258.944,134.256,-1.40182,9.90836
252.8,258.793,135.245,-1.50097,9.89433
252.9,258.633,136.233,-1.59999,9.8793
253,258.464,137.219,-1.69886,9.86328
253.1,258.284,138.204,-1.79758,9.84627
253.2,258.094,139.187,-1.89613,9.82827
253.3,257.895,140.168,-1.9945,9.80928
253.4,257.685,141.147,-2.09269,9.7893
253.5,257.466,142.124,-2.19068,9.76834
253.6,257.238,143.098,-2.28847,9.7464
253.7,256.999,144.071,-2.38604,9.72347
253.8,256.751,145.041,-2.48339,9.69957
253.9,256.493,146.008,-2.5805,9.67468
254,256.225,146.973,-2.67737,9.64883
254.1,255.947,147.935,-2.77399,9.622
254.2,255.66,148.894,-2.87033,9.5942
254.3,255.364,149.851,-2.96641,9.56543
254.4,255.058,150.805,-3.0622,9.5357
254.5,254.742,151.755,-3.15769,9.505
254.6,254.416,152.702,-3.25289,9.47335
254.7,254.082,153.646,-3.34776,9.44074
254.8,253.737,154.587,-3.44232,9.40718
254.9,253.384,155.524,-3.53654,9.37266
255,253.021,156.458,-3.63042,9.3372
255.1,252.648,157.388,-3.72395,9.3008
